[0.0, 2.0, 2.0004, 2.0064, 2.032399999999999, 2.1024000000000007, 2.250000000000001, 2.5184000000000006, 2.9604000000000017, 3.6384000000000007, 4.6244, 6.0]
[0.0, 1.9999999999999991, 2.060399928009719, 2.2463994880307183, 2.5723984880529187, 3.06239692806912, 3.7499950000750006, 4.67839308806912, 5.900391768052921, 7.478391808030718, 9.484394168009718, 12.0]
[0.1, 1.3999999999199995, 1.3923586895526965, 1.3737583616040965, 1.3571593616560567, 1.3641616896956168, 1.4250050001150008, 1.5785686017116163, 1.8723714576880555, 2.3625721856520965, 3.1139690576166945, 4.199999999999998]
[0.1, 1.3555555555733336, 1.4216395560009707, 1.6057952142189027, 1.9003954528869635, 2.3158400000002564, 2.8805553888891557, 3.6409949582193155, 4.661638851991649, 6.024994019542355, 7.83159421554289, 10.199999999999996]
[0.2, 0.6617264197391454, 0.6259186175993444, 0.6033219558847998, 0.6037970918981466, 0.6387216896382424, 0.7209904198001607, 0.8650149597751935, 1.086723993650856, 1.4035632122108739, 1.8344953129351997, 2.400000000000001]
[0.2, 0.6000000000200008, 0.6817790495981092, 0.8940790015912101, 1.2049793615923359, 1.6060797695962366, 2.1124999999993754, 2.7628799615999333, 3.6193796975978048, 4.767679385594603, 6.316979337593654, 8.399999999999997]
[0.30000000000000004, -0.22500250001396727, -0.26978424735404793, -0.30112092159470416, -0.31418257733639265, -0.3037192775795916, -0.2640610937247998, -0.1891181055725395, -0.07238040132335355, 0.0930819224221926, 0.31461876066351224, 0.5999999999999992]
[0.30000000000000004, -0.3142857142675761, -0.3082556910096037, -0.288908557555954, -0.2542889616440269, -0.20234596409993766, -0.13093303883851126, -0.037808072863283915, 0.07936663373349617, 0.2230243677708692, 0.39569400297916424, 0.5999999999999992]
[0.4, -1.3306145036966277, -1.3784837985324263, -1.417664521209371, -1.4464806988183798, -1.4631744300893406, -1.4659058853911136, -1.4527533067315233, -1.421713007757367, -1.3706993737544104, -1.2975448616473872, -1.2000000000000006]
[0.4, -1.466666666660323, -1.3198896925644814, -0.9642941904648042, -0.5003507170036283, 0.006986980522468489, 0.5282819641626715, 1.0696141053119264, 1.6725800847109378, 2.414293392446174, 3.407384327949864, 4.799999999999997]
[0.5, -2.7777799456269983, -2.8163467057799645, -2.8519742561025447, -2.884412261982827, -2.913404946183375, -2.9386910888412294, -2.9600040274679107, -2.9770716569494144, -2.989616429546217, -2.9973553548932683, -3.0]
[0.5, -3.0, -2.9999999999999996, -3.0, -3.0, -3.0000000000000004, -3.0, -2.9999999999999996, -3.0, -3.0, -3.0000000000000004, -3.0]
[0.6, -4.7999999999988745, -4.799999999998986, -4.799999999999098, -4.799999999999212, -4.799999999999325, -4.799999999999437, -4.799999999999549, -4.799999999999661, -4.799999999999775, -4.799999999999888, -4.799999999999999]
[0.6, -4.7999999999988745, -4.799999999998986, -4.799999999999098, -4.799999999999212, -4.799999999999325, -4.799999999999437, -4.799999999999549, -4.799999999999661, -4.799999999999775, -4.799999999999888, -4.799999999999999]
[0.7, -6.599999999997748, -6.599999999997973, -6.5999999999981975, -6.599999999998424, -6.59999999999865, -6.599999999998873, -6.599999999999098, -6.599999999999323, -6.599999999999549, -6.599999999999774, -6.599999999999999]
[0.7, -6.599999999997748, -6.599999999997973, -6.5999999999981975, -6.599999999998424, -6.59999999999865, -6.599999999998873, -6.599999999999098, -6.599999999999323, -6.599999999999549, -6.599999999999774, -6.599999999999999]
[0.7999999999999999, -8.399999999996622, -8.39999999999696, -8.399999999997297, -8.399999999997636, -8.399999999997974, -8.399999999998311, -8.399999999998647, -8.399999999998986, -8.399999999999324, -8.399999999999661, -8.399999999999999]
[0.7999999999999999, -8.399999999996622, -8.39999999999696, -8.399999999997297, -8.399999999997636, -8.399999999997974, -8.399999999998311, -8.399999999998647, -8.399999999998986, -8.399999999999324, -8.399999999999661, -8.399999999999999]
[0.8999999999999999, -10.199999999995496, -10.199999999995946, -10.199999999996397, -10.199999999996848, -10.1999999999973, -10.199999999997747, -10.199999999998196, -10.199999999998646, -10.199999999999099, -10.199999999999548, -10.2]
[0.8999999999999999, -10.199999999995496, -10.199999999995946, -10.199999999996397, -10.199999999996848, -10.1999999999973, -10.199999999997747, -10.199999999998196, -10.199999999998646, -10.199999999999099, -10.199999999999548, -10.2]
[0.9999999999999999, -11.999999999994373, -11.999999999994934, -11.999999999995495, -11.99999999999606, -11.999999999996625, -11.999999999997186, -11.999999999997748, -11.999999999998309, -11.999999999998874, -11.999999999999439, -11.999999999999996]
[0.9999999999999999, -11.999999999994373, -11.999999999994934, -11.999999999995495, -11.99999999999606, -11.999999999996625, -11.999999999997186, -11.999999999997748, -11.999999999998309, -11.999999999998874, -11.999999999999439, -11.999999999999996]
